Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;117;-;-;117;-;-
Wählende;61;52,1 %;-;61;52,1 %;-
Ungültige Stimmen;1;1,6 %;-;1;1,6 %;-
Gültige Stimmen;60;98,4 %;-;60;98,4 %;-
SPD;21;35,0 %;-;17;28,3 %;-
AfD;31;51,7 %;-;28;46,7 %;-
CDU;3;5,0 %;-;4;6,7 %;-
GRÜNE/B 90;1;1,7 %;-;1;1,7 %;-
DIE LINKE;1;1,7 %;-;1;1,7 %;-
BVB / FREIE WÄHLER;3;5,0 %;-;0;0,0 %;-
FDP;0;0,0 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;0;0,0 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;9;15,0 %;-
III. Weg;0;0,0 %;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
