Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.168;-;-;1.168;-;-
Wählende;559;47,9 %;-;559.0;47,9 %;-
Ungültige Stimmen;3;0,5 %;-;2.0;0,4 %;-
Gültige Stimmen;556;99,5 %;-;557.0;99,6 %;-
SPD;253;45,5 %;-;218.0;39,1 %;-
AfD;54;9,7 %;-;49.0;8,8 %;-
CDU;121;21,8 %;-;111.0;19,9 %;-
GRÜNE/B 90;78;14,0 %;-;110.0;19,7 %;-
DIE LINKE;16;2,9 %;-;4.0;0,7 %;-
BVB / FREIE WÄHLER;12;2,2 %;-;6.0;1,1 %;-
FDP;16;2,9 %;-;17.0;3,1 %;-
Tierschutzpartei;-;-;-;5.0;0,9 %;-
Plus;6;1,1 %;-;1.0;0,2 %;-
BSW;-;-;-;34.0;6,1 %;-
III. Weg;-;-;-;0.0;0,0 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;-;-;-;0.0;0,0 %;-
WU;-;-;-;2.0;0,4 %;-
