Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;68;-;-;68;-;-
Wählende;51;75,0 %;+317;51;75,0 %;+317
Ungültige Stimmen;0;0,0 %;-14;1;2,0 %;+01
Gültige Stimmen;51;100,0 %;+14;50;98,0 %;-01
SPD;23;45,1 %;+182;19;38,0 %;+102
AfD;13;25,5 %;-03;12;24,0 %;-30
CDU;2;3,9 %;-120;2;4,0 %;-130
GRÜNE/B 90;1;2,0 %;-68;0;0,0 %;-85
DIE LINKE;6;11,8 %;+14;0;0,0 %;-93
BVB / FREIE WÄHLER;4;7,8 %;+42;1;2,0 %;-09
FDP;1;2,0 %;-66;2;4,0 %;-11
Tierschutzpartei;-;-;-;2;4,0 %;+24
Plus;-;-;-;0;0,0 %;-08
BSW;-;-;-;10;20,0 %;+200
III. Weg;1;2,0 %;+20;0;0,0 %;00
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;1;2,0 %;+20
WU;-;-;-;1;2,0 %;+20
