Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;280;-;-;280;-;-
Wählende;174;62,1 %;-;174;62,1 %;-
Ungültige Stimmen;1;0,6 %;-;0;0,0 %;-
Gültige Stimmen;173;99,4 %;-;174;100,0 %;-
SPD;50;28,9 %;-;48;27,6 %;-
AfD;82;47,4 %;-;75;43,1 %;-
CDU;27;15,6 %;-;22;12,6 %;-
GRÜNE/B 90;0;0,0 %;-;3;1,7 %;-
DIE LINKE;5;2,9 %;-;3;1,7 %;-
BVB / FREIE WÄHLER;7;4,0 %;-;2;1,1 %;-
FDP;1;0,6 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;2;1,1 %;-
Plus;1;0,6 %;-;0;0,0 %;-
BSW;-;-;-;17;9,8 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;2;1,1 %;-
WU;-;-;-;0;0,0 %;-
