Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.116;-;-;1.116;-;-
Wählende;485;43,5 %;-;485.0;43,5 %;-
Ungültige Stimmen;7;1,4 %;-;6.0;1,2 %;-
Gültige Stimmen;478;98,6 %;-;479.0;98,8 %;-
SPD;147;30,8 %;-;141.0;29,4 %;-
AfD;175;36,6 %;-;151.0;31,5 %;-
CDU;54;11,3 %;-;42.0;8,8 %;-
GRÜNE/B 90;7;1,5 %;-;5.0;1,0 %;-
DIE LINKE;58;12,1 %;-;24.0;5,0 %;-
BVB / FREIE WÄHLER;28;5,9 %;-;9.0;1,9 %;-
FDP;9;1,9 %;-;5.0;1,0 %;-
Tierschutzpartei;-;-;-;13.0;2,7 %;-
Plus;-;-;-;3.0;0,6 %;-
BSW;-;-;-;83.0;17,3 %;-
III. Weg;-;-;-;1.0;0,2 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;-;-;-;1.0;0,2 %;-
WU;-;-;-;1.0;0,2 %;-
