Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;151;-;-;151;-;-
Wählende;104;68,9 %;-;104;68,9 %;-
Ungültige Stimmen;2;1,9 %;-;1;1,0 %;-
Gültige Stimmen;102;98,1 %;-;103;99,0 %;-
SPD;26;25,5 %;-;24;23,3 %;-
AfD;49;48,0 %;-;43;41,7 %;-
CDU;15;14,7 %;-;13;12,6 %;-
GRÜNE/B 90;0;0,0 %;-;0;0,0 %;-
DIE LINKE;5;4,9 %;-;4;3,9 %;-
BVB / FREIE WÄHLER;4;3,9 %;-;3;2,9 %;-
FDP;3;2,9 %;-;2;1,9 %;-
Tierschutzpartei;-;-;-;0;0,0 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;12;11,7 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;2;1,9 %;-
WU;-;-;-;0;0,0 %;-
