Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;58.235;-;-;58.235;-;-
Wählende;46.204;79,3 %;+82;46.204;79,3 %;+82
Ungültige Stimmen;467;1,0 %;+02;264.0;0,6 %;-01
Gültige Stimmen;45.737;99,0 %;-02;45.94;99,4 %;+01
SPD;18.295;40,0 %;+132;17.168;37,4 %;+108
AfD;8.390;18,3 %;+54;7.601;16,5 %;+30
CDU;8.881;19,4 %;+21;8.036;17,5 %;+10
GRÜNE/B 90;3.637;8,0 %;-126;4.377;9,5 %;-112
DIE LINKE;1.580;3,5 %;-45;1.161;2,5 %;-45
BVB / FREIE WÄHLER;2.743;6,0 %;-06;916.0;2,0 %;-23
FDP;1.332;2,9 %;-50;900.0;2,0 %;-56
Tierschutzpartei;-;-;-;856.0;1,9 %;-03
Plus;879;1,9 %;+19;497.0;1,1 %;-03
BSW;-;-;-;4.207;9,2 %;+92
III. Weg;-;-;-;13.0;0,0 %;+00
DKP;-;-;-;15.0;0,0 %;+00
DLW;-;-;-;83.0;0,2 %;+02
WU;-;-;-;110.0;0,2 %;+02
