Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;923;-;-;923;-;-
Wählende;419;45,4 %;-;419;45,4 %;-
Ungültige Stimmen;11;2,6 %;-;4;1,0 %;-
Gültige Stimmen;408;97,4 %;-;415;99,0 %;-
SPD;116;28,4 %;-;92;22,2 %;-
AfD;175;42,9 %;-;161;38,8 %;-
CDU;30;7,4 %;-;28;6,7 %;-
GRÜNE/B 90;8;2,0 %;-;16;3,9 %;-
DIE LINKE;51;12,5 %;-;18;4,3 %;-
BVB / FREIE WÄHLER;23;5,6 %;-;10;2,4 %;-
FDP;5;1,2 %;-;4;1,0 %;-
Tierschutzpartei;-;-;-;12;2,9 %;-
Plus;-;-;-;6;1,4 %;-
BSW;-;-;-;66;15,9 %;-
III. Weg;-;-;-;1;0,2 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,2 %;-
WU;-;-;-;0;0,0 %;-
