Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;0;-;-;0;-;-
Wählende;554;-;-;554;-;-
Ungültige Stimmen;8;1,4 %;-;6;1,1 %;-
Gültige Stimmen;546;98,6 %;-;548;98,9 %;-
SPD;185;33,9 %;-;171;31,2 %;-
AfD;146;26,7 %;-;125;22,8 %;-
CDU;110;20,1 %;-;95;17,3 %;-
GRÜNE/B 90;16;2,9 %;-;18;3,3 %;-
DIE LINKE;21;3,8 %;-;12;2,2 %;-
BVB / FREIE WÄHLER;39;7,1 %;-;7;1,3 %;-
FDP;3;0,5 %;-;3;0,5 %;-
Tierschutzpartei;-;-;-;10;1,8 %;-
Plus;17;3,1 %;-;11;2,0 %;-
BSW;-;-;-;90;16,4 %;-
III. Weg;-;-;-;2;0,4 %;-
DKP;-;-;-;0;0,0 %;-
DLW;9;1,6 %;-;2;0,4 %;-
WU;-;-;-;2;0,4 %;-
