Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;861;-;-;861;-;-
Wählende;382;44,4 %;-;382;44,4 %;-
Ungültige Stimmen;8;2,1 %;-;6;1,6 %;-
Gültige Stimmen;374;97,9 %;-;376;98,4 %;-
SPD;87;23,3 %;-;86;22,9 %;-
AfD;186;49,7 %;-;184;48,9 %;-
CDU;44;11,8 %;-;26;6,9 %;-
GRÜNE/B 90;2;0,5 %;-;5;1,3 %;-
DIE LINKE;21;5,6 %;-;9;2,4 %;-
BVB / FREIE WÄHLER;30;8,0 %;-;5;1,3 %;-
FDP;3;0,8 %;-;2;0,5 %;-
Tierschutzpartei;-;-;-;3;0,8 %;-
Plus;-;-;-;1;0,3 %;-
BSW;-;-;-;53;14,1 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;1;0,3 %;-;0;0,0 %;-
DLW;-;-;-;1;0,3 %;-
WU;-;-;-;1;0,3 %;-
