Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;239;-;-;239;-;-
Wählende;175;73,2 %;-;175;73,2 %;-
Ungültige Stimmen;0;0,0 %;-;0;0,0 %;-
Gültige Stimmen;175;100,0 %;-;175;100,0 %;-
SPD;52;29,7 %;-;41;23,4 %;-
AfD;77;44,0 %;-;69;39,4 %;-
CDU;26;14,9 %;-;27;15,4 %;-
GRÜNE/B 90;1;0,6 %;-;6;3,4 %;-
DIE LINKE;7;4,0 %;-;2;1,1 %;-
BVB / FREIE WÄHLER;9;5,1 %;-;5;2,9 %;-
FDP;1;0,6 %;-;1;0,6 %;-
Tierschutzpartei;-;-;-;3;1,7 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;18;10,3 %;-
III. Weg;-;-;-;1;0,6 %;-
DKP;-;-;-;0;0,0 %;-
DLW;2;1,1 %;-;1;0,6 %;-
WU;-;-;-;1;0,6 %;-
