Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;485;-;-;485;-;-
Wählende;179;36,9 %;-;179;36,9 %;-
Ungültige Stimmen;1;0,6 %;-;1;0,6 %;-
Gültige Stimmen;178;99,4 %;-;178;99,4 %;-
SPD;75;42,1 %;-;57;32,0 %;-
AfD;67;37,6 %;-;60;33,7 %;-
CDU;10;5,6 %;-;6;3,4 %;-
GRÜNE/B 90;5;2,8 %;-;13;7,3 %;-
DIE LINKE;4;2,2 %;-;3;1,7 %;-
BVB / FREIE WÄHLER;12;6,7 %;-;4;2,2 %;-
FDP;5;2,8 %;-;2;1,1 %;-
Tierschutzpartei;-;-;-;13;7,3 %;-
Plus;-;-;-;4;2,2 %;-
BSW;-;-;-;16;9,0 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
