Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;379;-;-;379;-;-
Wählende;227;59,9 %;+24;227;59,9 %;+24
Ungültige Stimmen;1;0,4 %;-09;0;0,0 %;-17
Gültige Stimmen;226;99,6 %;+09;227;100,0 %;+17
SPD;71;31,4 %;+77;65;28,6 %;+40
AfD;85;37,6 %;+135;82;36,1 %;+88
CDU;35;15,5 %;-91;34;15,0 %;-09
GRÜNE/B 90;3;1,3 %;-92;2;0,9 %;-93
DIE LINKE;11;4,9 %;-39;4;1,8 %;-88
BVB / FREIE WÄHLER;16;7,1 %;+31;9;4,0 %;00
FDP;0;0,0 %;-39;0;0,0 %;-48
Tierschutzpartei;-;-;-;3;1,3 %;-04
Plus;-;-;00;0;0,0 %;-04
BSW;-;-;-;24;10,6 %;+106
III. Weg;-;-;-;0;0,0 %;00
DKP;-;-;-;0;0,0 %;00
DLW;5;2,2 %;+22;1;0,4 %;+04
WU;-;-;-;3;1,3 %;+13
