Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;382;-;-;382;-;-
Wählende;267;69,9 %;-;267;69,9 %;-
Ungültige Stimmen;10;3,7 %;-;5;1,9 %;-
Gültige Stimmen;257;96,3 %;-;262;98,1 %;-
SPD;107;41,6 %;-;74;28,2 %;-
AfD;109;42,4 %;-;103;39,3 %;-
CDU;20;7,8 %;-;20;7,6 %;-
GRÜNE/B 90;1;0,4 %;-;4;1,5 %;-
DIE LINKE;6;2,3 %;-;6;2,3 %;-
BVB / FREIE WÄHLER;11;4,3 %;-;4;1,5 %;-
FDP;1;0,4 %;-;1;0,4 %;-
Tierschutzpartei;-;-;-;4;1,5 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;44;16,8 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;2;0,8 %;-
Die PARTEI;2;0,8 %;-;-;-;-
