Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.047;-;-;1.047;-;-
Wählende;506;48,3 %;-;506.0;48,3 %;-
Ungültige Stimmen;16;3,2 %;-;13.0;2,6 %;-
Gültige Stimmen;490;96,8 %;-;493.0;97,4 %;-
SPD;210;42,9 %;-;174.0;35,3 %;-
AfD;157;32,0 %;-;140.0;28,4 %;-
CDU;58;11,8 %;-;39.0;7,9 %;-
GRÜNE/B 90;5;1,0 %;-;13.0;2,6 %;-
DIE LINKE;31;6,3 %;-;29.0;5,9 %;-
BVB / FREIE WÄHLER;24;4,9 %;-;9.0;1,8 %;-
FDP;5;1,0 %;-;3.0;0,6 %;-
Tierschutzpartei;-;-;-;10.0;2,0 %;-
Plus;-;-;-;3.0;0,6 %;-
BSW;-;-;-;66.0;13,4 %;-
III. Weg;-;-;-;1.0;0,2 %;-
DKP;-;-;-;1.0;0,2 %;-
DLW;-;-;-;5.0;1,0 %;-
WU;-;-;-;0.0;0,0 %;-
