Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.111;-;-;1.111;-;-
Wählende;562;50,6 %;-;562.0;50,6 %;-
Ungültige Stimmen;7;1,2 %;-;5.0;0,9 %;-
Gültige Stimmen;555;98,8 %;-;557.0;99,1 %;-
SPD;243;43,8 %;-;214.0;38,4 %;-
AfD;121;21,8 %;-;104.0;18,7 %;-
CDU;86;15,5 %;-;74.0;13,3 %;-
GRÜNE/B 90;51;9,2 %;-;70.0;12,6 %;-
DIE LINKE;29;5,2 %;-;27.0;4,8 %;-
BVB / FREIE WÄHLER;14;2,5 %;-;7.0;1,3 %;-
FDP;8;1,4 %;-;6.0;1,1 %;-
Tierschutzpartei;-;-;-;11.0;2,0 %;-
Plus;3;0,5 %;-;4.0;0,7 %;-
BSW;-;-;-;39.0;7,0 %;-
III. Weg;-;-;-;0.0;0,0 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;-;-;-;1.0;0,2 %;-
WU;-;-;-;0.0;0,0 %;-
