Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.376;-;-;1.376;-;-
Wählende;684;49,7 %;-;684.0;49,7 %;-
Ungültige Stimmen;5;0,7 %;-;4.0;0,6 %;-
Gültige Stimmen;679;99,3 %;-;680.0;99,4 %;-
SPD;253;37,3 %;-;269.0;39,6 %;-
AfD;122;18,0 %;-;107.0;15,7 %;-
CDU;47;6,9 %;-;48.0;7,1 %;-
GRÜNE/B 90;164;24,2 %;-;95.0;14,0 %;-
DIE LINKE;43;6,3 %;-;45.0;6,6 %;-
BVB / FREIE WÄHLER;15;2,2 %;-;10.0;1,5 %;-
FDP;16;2,4 %;-;8.0;1,2 %;-
Tierschutzpartei;19;2,8 %;-;16.0;2,4 %;-
Plus;-;-;-;9.0;1,3 %;-
BSW;-;-;-;73.0;10,7 %;-
III. Weg;-;-;-;0.0;0,0 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;-;-;-;0.0;0,0 %;-
WU;-;-;-;0.0;0,0 %;-
