Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;552;-;-;552;-;-
Wählende;283;51,3 %;-;283;51,3 %;-
Ungültige Stimmen;9;3,2 %;-;4;1,4 %;-
Gültige Stimmen;274;96,8 %;-;279;98,6 %;-
SPD;104;38,0 %;-;99;35,5 %;-
AfD;87;31,8 %;-;74;26,5 %;-
CDU;37;13,5 %;-;33;11,8 %;-
GRÜNE/B 90;4;1,5 %;-;4;1,4 %;-
DIE LINKE;29;10,6 %;-;9;3,2 %;-
BVB / FREIE WÄHLER;12;4,4 %;-;3;1,1 %;-
FDP;1;0,4 %;-;1;0,4 %;-
Tierschutzpartei;-;-;-;4;1,4 %;-
Plus;-;-;-;1;0,4 %;-
BSW;-;-;-;49;17,6 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,4 %;-
WU;-;-;-;1;0,4 %;-
