Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;4.954;-;-;4.954;-;-
Wählende;3.790;76,5 %;+129;3.79;76,5 %;+129
Ungültige Stimmen;51;1,3 %;+02;25.0;0,7 %;-03
Gültige Stimmen;3.739;98,7 %;-02;3.765;99,3 %;+03
SPD;997;26,7 %;+87;957.0;25,4 %;+31
AfD;1.695;45,3 %;+121;1.525;40,5 %;+56
CDU;506;13,5 %;-137;397.0;10,5 %;-98
GRÜNE/B 90;34;0,9 %;-25;32.0;0,8 %;-19
DIE LINKE;125;3,3 %;-53;50.0;1,3 %;-68
BVB / FREIE WÄHLER;345;9,2 %;+31;122.0;3,2 %;-10
FDP;37;1,0 %;-25;17.0;0,5 %;-36
Tierschutzpartei;-;-;-;67.0;1,8 %;-03
Plus;-;-;-;20.0;0,5 %;-04
BSW;-;-;-;529.0;14,1 %;+141
III. Weg;-;-;-;8.0;0,2 %;+02
DKP;-;-;-;1.0;0,0 %;+00
DLW;-;-;-;30.0;0,8 %;+08
WU;-;-;-;10.0;0,3 %;+03
