Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;957;-;-;957;-;-
Wählende;400;41,8 %;-;400;41,8 %;-
Ungültige Stimmen;13;3,2 %;-;8;2,0 %;-
Gültige Stimmen;387;96,8 %;-;392;98,0 %;-
SPD;114;29,5 %;-;117;29,8 %;-
AfD;165;42,6 %;-;163;41,6 %;-
CDU;54;14,0 %;-;36;9,2 %;-
GRÜNE/B 90;11;2,8 %;-;9;2,3 %;-
DIE LINKE;16;4,1 %;-;4;1,0 %;-
BVB / FREIE WÄHLER;25;6,5 %;-;11;2,8 %;-
FDP;2;0,5 %;-;2;0,5 %;-
Tierschutzpartei;-;-;-;7;1,8 %;-
Plus;-;-;-;2;0,5 %;-
BSW;-;-;-;39;9,9 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,3 %;-
WU;-;-;-;1;0,3 %;-
