Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;819;-;-;819;-;-
Wählende;415;50,7 %;-;415;50,7 %;-
Ungültige Stimmen;8;1,9 %;-;5;1,2 %;-
Gültige Stimmen;407;98,1 %;-;410;98,8 %;-
SPD;134;32,9 %;-;102;24,9 %;-
AfD;156;38,3 %;-;146;35,6 %;-
CDU;42;10,3 %;-;26;6,3 %;-
GRÜNE/B 90;10;2,5 %;-;27;6,6 %;-
DIE LINKE;17;4,2 %;-;12;2,9 %;-
BVB / FREIE WÄHLER;42;10,3 %;-;18;4,4 %;-
FDP;6;1,5 %;-;7;1,7 %;-
Tierschutzpartei;-;-;-;10;2,4 %;-
Plus;-;-;-;4;1,0 %;-
BSW;-;-;-;54;13,2 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;3;0,7 %;-
WU;-;-;-;1;0,2 %;-
