Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;4.750;-;-;4.75;-;-
Wählende;3.669;77,2 %;+103;3.669;77,2 %;+103
Ungültige Stimmen;46;1,3 %;-06;38.0;1,0 %;-09
Gültige Stimmen;3.623;98,7 %;+06;3.631;99,0 %;+09
SPD;1.164;32,1 %;+96;1.103;30,4 %;+28
AfD;1.439;39,7 %;+127;1.336;36,8 %;+78
CDU;657;18,1 %;-13;385.0;10,6 %;-65
GRÜNE/B 90;26;0,7 %;-29;31.0;0,9 %;-35
DIE LINKE;123;3,4 %;-146;64.0;1,8 %;-90
BVB / FREIE WÄHLER;115;3,2 %;-14;55.0;1,5 %;-24
FDP;26;0,7 %;-26;26.0;0,7 %;-34
Tierschutzpartei;73;2,0 %;+20;54.0;1,5 %;-06
Plus;-;-;-;14.0;0,4 %;-04
BSW;-;-;-;517.0;14,2 %;+142
III. Weg;-;-;-;8.0;0,2 %;+02
DKP;-;-;-;1.0;0,0 %;+00
DLW;-;-;-;21.0;0,6 %;+06
WU;-;-;-;16.0;0,4 %;+04
