Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;951;-;-;951;-;-
Wählende;430;45,2 %;-;430;45,2 %;-
Ungültige Stimmen;39;9,1 %;-;8;1,9 %;-
Gültige Stimmen;391;90,9 %;-;422;98,1 %;-
SPD;137;35,0 %;-;119;28,2 %;-
AfD;-;-;-;155;36,7 %;-
CDU;61;15,6 %;-;27;6,4 %;-
GRÜNE/B 90;6;1,5 %;-;11;2,6 %;-
DIE LINKE;45;11,5 %;-;21;5,0 %;-
BVB / FREIE WÄHLER;53;13,6 %;-;6;1,4 %;-
FDP;9;2,3 %;-;2;0,5 %;-
Tierschutzpartei;-;-;-;7;1,7 %;-
Plus;-;-;-;7;1,7 %;-
BSW;-;-;-;66;15,6 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;1;0,2 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
EB Raue;80;20,5 %;-;-;-;-
