Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;239;-;-;239;-;-
Wählende;145;60,7 %;-;145;60,7 %;-
Ungültige Stimmen;1;0,7 %;-;2;1,4 %;-
Gültige Stimmen;144;99,3 %;-;143;98,6 %;-
SPD;45;31,2 %;-;38;26,6 %;-
AfD;55;38,2 %;-;50;35,0 %;-
CDU;32;22,2 %;-;15;10,5 %;-
GRÜNE/B 90;1;0,7 %;-;6;4,2 %;-
DIE LINKE;3;2,1 %;-;5;3,5 %;-
BVB / FREIE WÄHLER;8;5,6 %;-;6;4,2 %;-
FDP;0;0,0 %;-;2;1,4 %;-
Tierschutzpartei;-;-;-;6;4,2 %;-
Plus;-;-;-;1;0,7 %;-
BSW;-;-;-;14;9,8 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
