Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;141;-;-;141;-;-
Wählende;91;64,5 %;-;91;64,5 %;-
Ungültige Stimmen;2;2,2 %;-;3;3,3 %;-
Gültige Stimmen;89;97,8 %;-;88;96,7 %;-
SPD;28;31,5 %;-;18;20,5 %;-
AfD;35;39,3 %;-;27;30,7 %;-
CDU;9;10,1 %;-;8;9,1 %;-
GRÜNE/B 90;3;3,4 %;-;5;5,7 %;-
DIE LINKE;4;4,5 %;-;4;4,5 %;-
BVB / FREIE WÄHLER;4;4,5 %;-;1;1,1 %;-
FDP;2;2,2 %;-;2;2,3 %;-
Tierschutzpartei;4;4,5 %;-;3;3,4 %;-
Plus;-;-;-;3;3,4 %;-
BSW;-;-;-;17;19,3 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
