Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;338;-;-;338;-;-
Wählende;200;59,2 %;-;200;59,2 %;-
Ungültige Stimmen;3;1,5 %;-;3;1,5 %;-
Gültige Stimmen;197;98,5 %;-;197;98,5 %;-
SPD;67;34,0 %;-;59;29,9 %;-
AfD;71;36,0 %;-;71;36,0 %;-
CDU;43;21,8 %;-;26;13,2 %;-
GRÜNE/B 90;0;0,0 %;-;0;0,0 %;-
DIE LINKE;6;3,0 %;-;5;2,5 %;-
BVB / FREIE WÄHLER;9;4,6 %;-;4;2,0 %;-
FDP;0;0,0 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;3;1,5 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;28;14,2 %;-
III. Weg;1;0,5 %;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;1;0,5 %;-
