Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;116;-;-;116;-;-
Wählende;74;63,8 %;-;74;63,8 %;-
Ungültige Stimmen;0;0,0 %;-;0;0,0 %;-
Gültige Stimmen;74;100,0 %;-;74;100,0 %;-
SPD;22;29,7 %;-;13;17,6 %;-
AfD;38;51,4 %;-;37;50,0 %;-
CDU;5;6,8 %;-;3;4,1 %;-
GRÜNE/B 90;2;2,7 %;-;4;5,4 %;-
DIE LINKE;3;4,1 %;-;1;1,4 %;-
BVB / FREIE WÄHLER;2;2,7 %;-;0;0,0 %;-
FDP;1;1,4 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;1;1,4 %;-
Plus;0;0,0 %;-;0;0,0 %;-
BSW;-;-;-;13;17,6 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;1;1,4 %;-;2;2,7 %;-
WU;-;-;-;0;0,0 %;-
