Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;531;-;-;531;-;-
Wählende;335;63,1 %;+187;335;63,1 %;+187
Ungültige Stimmen;6;1,8 %;+02;3;0,9 %;-05
Gültige Stimmen;329;98,2 %;-02;332;99,1 %;+05
SPD;77;23,4 %;+07;86;25,9 %;+19
AfD;182;55,3 %;+261;163;49,1 %;+190
CDU;47;14,3 %;-50;34;10,2 %;-37
GRÜNE/B 90;2;0,6 %;-59;9;2,7 %;-54
DIE LINKE;2;0,6 %;-107;2;0,6 %;-95
BVB / FREIE WÄHLER;7;2,1 %;-38;3;0,9 %;-30
FDP;4;1,2 %;-35;4;1,2 %;-45
Tierschutzpartei;-;-;-;4;1,2 %;-12
Plus;2;0,6 %;+06;0;0,0 %;-15
BSW;-;-;-;24;7,2 %;+72
III. Weg;-;-;-;0;0,0 %;00
DKP;0;0,0 %;-04;0;0,0 %;00
DLW;-;-;-;2;0,6 %;+06
WU;-;-;-;1;0,3 %;+03
Demokraten BB;6;1,8 %;+18;-;-;-
