Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.488;-;-;1.488;-;-
Wählende;764;51,3 %;+05;764.0;51,3 %;+05
Ungültige Stimmen;8;1,0 %;-03;4.0;0,5 %;-07
Gültige Stimmen;756;99,0 %;+03;760.0;99,5 %;+07
SPD;276;36,5 %;+88;243.0;32,0 %;+45
AfD;278;36,8 %;+132;264.0;34,7 %;+117
CDU;114;15,1 %;-44;97.0;12,8 %;-50
GRÜNE/B 90;11;1,5 %;-108;36.0;4,7 %;-71
DIE LINKE;18;2,4 %;-40;11.0;1,4 %;-48
BVB / FREIE WÄHLER;40;5,3 %;-16;18.0;2,4 %;-16
FDP;9;1,2 %;-25;4.0;0,5 %;-38
Tierschutzpartei;-;-;-;16.0;2,1 %;-16
Plus;10;1,3 %;+13;5.0;0,7 %;-08
BSW;-;-;-;64.0;8,4 %;+84
III. Weg;-;-;-;0.0;0,0 %;00
DKP;-;-;-;0.0;0,0 %;00
DLW;-;-;-;1.0;0,1 %;+01
WU;-;-;-;1.0;0,1 %;+01
