Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;869;-;-;869;-;-
Wählende;463;53,3 %;-;463;53,3 %;-
Ungültige Stimmen;8;1,7 %;-;3;0,6 %;-
Gültige Stimmen;455;98,3 %;-;460;99,4 %;-
SPD;152;33,4 %;-;140;30,4 %;-
AfD;172;37,8 %;-;146;31,7 %;-
CDU;48;10,5 %;-;43;9,3 %;-
GRÜNE/B 90;7;1,5 %;-;8;1,7 %;-
DIE LINKE;28;6,2 %;-;10;2,2 %;-
BVB / FREIE WÄHLER;36;7,9 %;-;13;2,8 %;-
FDP;12;2,6 %;-;3;0,7 %;-
Tierschutzpartei;-;-;-;14;3,0 %;-
Plus;-;-;-;5;1,1 %;-
BSW;-;-;-;75;16,3 %;-
III. Weg;-;-;-;2;0,4 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,2 %;-
WU;-;-;-;0;0,0 %;-
