Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;302;-;-;302;-;-
Wählende;201;66,6 %;+36;201;66,6 %;+36
Ungültige Stimmen;1;0,5 %;-13;0;0,0 %;-14
Gültige Stimmen;200;99,5 %;+13;201;100,0 %;+14
SPD;53;26,5 %;+07;48;23,9 %;-23
AfD;109;54,5 %;+206;100;49,8 %;+159
CDU;20;10,0 %;-78;15;7,5 %;-75
GRÜNE/B 90;0;0,0 %;-48;1;0,5 %;-52
DIE LINKE;5;2,5 %;-55;4;2,0 %;-58
BVB / FREIE WÄHLER;10;5,0 %;+12;6;3,0 %;-01
FDP;1;0,5 %;-48;0;0,0 %;-55
Tierschutzpartei;-;-;-;2;1,0 %;-10
Plus;-;-;-;0;0,0 %;-08
BSW;-;-;-;23;11,4 %;+114
III. Weg;-;-;-;2;1,0 %;+10
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;0;0,0 %;00
WU;-;-;-;0;0,0 %;00
EB Hoffmann;2;1,0 %;+04;-;-;-
