Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;179;-;-;179;-;-
Wählende;131;73,2 %;-;131;73,2 %;-
Ungültige Stimmen;2;1,5 %;-;1;0,8 %;-
Gültige Stimmen;129;98,5 %;-;130;99,2 %;-
SPD;22;17,1 %;-;22;16,9 %;-
AfD;65;50,4 %;-;59;45,4 %;-
CDU;29;22,5 %;-;19;14,6 %;-
GRÜNE/B 90;1;0,8 %;-;1;0,8 %;-
DIE LINKE;0;0,0 %;-;0;0,0 %;-
BVB / FREIE WÄHLER;5;3,9 %;-;2;1,5 %;-
FDP;1;0,8 %;-;2;1,5 %;-
Tierschutzpartei;2;1,6 %;-;2;1,5 %;-
Plus;-;-;-;1;0,8 %;-
BSW;-;-;-;17;13,1 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;4;3,1 %;-;4;3,1 %;-
WU;-;-;-;1;0,8 %;-
