Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;222;-;-;222;-;-
Wählende;144;64,9 %;-;144;64,9 %;-
Ungültige Stimmen;5;3,5 %;-;2;1,4 %;-
Gültige Stimmen;139;96,5 %;-;142;98,6 %;-
SPD;58;41,7 %;-;53;37,3 %;-
AfD;-;-;-;48;33,8 %;-
CDU;24;17,3 %;-;16;11,3 %;-
GRÜNE/B 90;3;2,2 %;-;5;3,5 %;-
DIE LINKE;5;3,6 %;-;1;0,7 %;-
BVB / FREIE WÄHLER;15;10,8 %;-;3;2,1 %;-
FDP;2;1,4 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;2;1,4 %;-
Plus;-;-;-;3;2,1 %;-
BSW;-;-;-;8;5,6 %;-
III. Weg;-;-;-;1;0,7 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,7 %;-
WU;-;-;-;1;0,7 %;-
EB Raue;32;23,0 %;-;-;-;-
