Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.036;-;-;1.036;-;-
Wählende;381;36,8 %;-;381.0;36,8 %;-
Ungültige Stimmen;4;1,0 %;-;0.0;0,0 %;-
Gültige Stimmen;377;99,0 %;-;381.0;100,0 %;-
SPD;100;26,5 %;-;92.0;24,1 %;-
AfD;165;43,8 %;-;154.0;40,4 %;-
CDU;66;17,5 %;-;50.0;13,1 %;-
GRÜNE/B 90;10;2,7 %;-;8.0;2,1 %;-
DIE LINKE;10;2,7 %;-;8.0;2,1 %;-
BVB / FREIE WÄHLER;24;6,4 %;-;10.0;2,6 %;-
FDP;2;0,5 %;-;2.0;0,5 %;-
Tierschutzpartei;-;-;-;13.0;3,4 %;-
Plus;-;-;-;2.0;0,5 %;-
BSW;-;-;-;38.0;10,0 %;-
III. Weg;-;-;-;2.0;0,5 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;-;-;-;0.0;0,0 %;-
WU;-;-;-;2.0;0,5 %;-
