Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.299;-;-;1.299;-;-
Wählende;622;47,9 %;-;622.0;47,9 %;-
Ungültige Stimmen;8;1,3 %;-;7.0;1,1 %;-
Gültige Stimmen;614;98,7 %;-;615.0;98,9 %;-
SPD;176;28,7 %;-;193.0;31,4 %;-
AfD;232;37,8 %;-;213.0;34,6 %;-
CDU;95;15,5 %;-;42.0;6,8 %;-
GRÜNE/B 90;21;3,4 %;-;9.0;1,5 %;-
DIE LINKE;-;-;-;12.0;2,0 %;-
BVB / FREIE WÄHLER;85;13,8 %;-;25.0;4,1 %;-
FDP;5;0,8 %;-;2.0;0,3 %;-
Tierschutzpartei;-;-;-;16.0;2,6 %;-
Plus;-;-;-;4.0;0,7 %;-
BSW;-;-;-;89.0;14,5 %;-
III. Weg;-;-;-;2.0;0,3 %;-
DKP;-;-;-;2.0;0,3 %;-
DLW;-;-;-;5.0;0,8 %;-
WU;-;-;-;1.0;0,2 %;-
