Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.679;-;-;1.679;-;-
Wählende;831;49,5 %;+79;831;49,5 %;+79
Ungültige Stimmen;13;1,6 %;+06;11;1,3 %;+05
Gültige Stimmen;818;98,4 %;-06;820;98,7 %;-05
SPD;299;36,6 %;+05;254;31,0 %;+00
AfD;364;44,5 %;+177;351;42,8 %;+148
CDU;99;12,1 %;-62;85;10,4 %;-83
GRÜNE/B 90;8;1,0 %;-46;11;1,3 %;-49
DIE LINKE;14;1,7 %;-35;9;1,1 %;-57
BVB / FREIE WÄHLER;21;2,6 %;-34;13;1,6 %;-20
FDP;3;0,4 %;-17;2;0,2 %;-22
Tierschutzpartei;-;-;-;7;0,9 %;-16
Plus;2;0,2 %;+02;1;0,1 %;-07
BSW;-;-;-;81;9,9 %;+99
III. Weg;5;0,6 %;+06;3;0,4 %;+04
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;2;0,2 %;+02
WU;-;-;-;1;0,1 %;+01
EB Mießner;3;0,4 %;+04;-;-;-
