Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.136;-;-;1.136;-;-
Wählende;620;54,6 %;-;620.0;54,6 %;-
Ungültige Stimmen;5;0,8 %;-;4.0;0,6 %;-
Gültige Stimmen;615;99,2 %;-;616.0;99,4 %;-
SPD;256;41,6 %;-;236.0;38,3 %;-
AfD;226;36,7 %;-;215.0;34,9 %;-
CDU;55;8,9 %;-;38.0;6,2 %;-
GRÜNE/B 90;3;0,5 %;-;5.0;0,8 %;-
DIE LINKE;32;5,2 %;-;16.0;2,6 %;-
BVB / FREIE WÄHLER;32;5,2 %;-;9.0;1,5 %;-
FDP;2;0,3 %;-;2.0;0,3 %;-
Tierschutzpartei;-;-;-;14.0;2,3 %;-
Plus;-;-;-;1.0;0,2 %;-
BSW;-;-;-;75.0;12,2 %;-
III. Weg;-;-;-;1.0;0,2 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;9;1,5 %;-;2.0;0,3 %;-
WU;-;-;-;2.0;0,3 %;-
