Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;0;-;-;0;-;-
Wählende;891;-;-;891;-;-
Ungültige Stimmen;6;0,7 %;-05;3;0,3 %;-07
Gültige Stimmen;885;99,3 %;+05;888;99,7 %;+07
SPD;279;31,5 %;+70;276;31,1 %;+62
AfD;200;22,6 %;+54;167;18,8 %;+08
CDU;226;25,5 %;+37;145;16,3 %;-24
GRÜNE/B 90;31;3,5 %;-71;34;3,8 %;-86
DIE LINKE;54;6,1 %;-53;31;3,5 %;-80
BVB / FREIE WÄHLER;40;4,5 %;-28;10;1,1 %;-50
FDP;14;1,6 %;-26;13;1,5 %;-22
Tierschutzpartei;-;-;-;24;2,7 %;+00
Plus;31;3,5 %;+24;16;1,8 %;+02
BSW;-;-;-;163;18,4 %;+184
III. Weg;10;1,1 %;+11;2;0,2 %;+02
DKP;-;-;-;1;0,1 %;+01
DLW;-;-;-;5;0,6 %;+06
WU;-;-;-;1;0,1 %;+01
