Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;618;-;-;618;-;-
Wählende;331;53,6 %;+135;331;53,6 %;+135
Ungültige Stimmen;1;0,3 %;-10;0;0,0 %;-13
Gültige Stimmen;330;99,7 %;+10;331;100,0 %;+13
SPD;158;47,9 %;+145;134;40,5 %;+80
AfD;82;24,8 %;-01;78;23,6 %;-05
CDU;55;16,7 %;+44;45;13,6 %;+18
GRÜNE/B 90;9;2,7 %;-103;30;9,1 %;-25
DIE LINKE;3;0,9 %;-84;4;1,2 %;-81
BVB / FREIE WÄHLER;12;3,6 %;-09;7;2,1 %;-09
FDP;6;1,8 %;-07;4;1,2 %;-18
Tierschutzpartei;-;-;-;6;1,8 %;-14
Plus;5;1,5 %;+15;2;0,6 %;-07
BSW;-;-;-;18;5,4 %;+54
III. Weg;-;-;-;0;0,0 %;00
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;0;0,0 %;00
WU;-;-;-;3;0,9 %;+09
