Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;230;-;-;230;-;-
Wählende;122;53,0 %;-;122;53,0 %;-
Ungültige Stimmen;4;3,3 %;-;4;3,3 %;-
Gültige Stimmen;118;96,7 %;-;118;96,7 %;-
SPD;46;39,0 %;-;40;33,9 %;-
AfD;43;36,4 %;-;41;34,7 %;-
CDU;15;12,7 %;-;12;10,2 %;-
GRÜNE/B 90;1;0,8 %;-;6;5,1 %;-
DIE LINKE;2;1,7 %;-;3;2,5 %;-
BVB / FREIE WÄHLER;9;7,6 %;-;4;3,4 %;-
FDP;1;0,8 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;2;1,7 %;-
Plus;1;0,8 %;-;0;0,0 %;-
BSW;-;-;-;9;7,6 %;-
III. Weg;0;0,0 %;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,8 %;-
WU;-;-;-;0;0,0 %;-
EB Mießner;0;0,0 %;-;-;-;-
