Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;973;-;-;973;-;-
Wählende;442;45,4 %;-;442;45,4 %;-
Ungültige Stimmen;6;1,4 %;-;4;0,9 %;-
Gültige Stimmen;436;98,6 %;-;438;99,1 %;-
SPD;186;42,7 %;-;151;34,5 %;-
AfD;178;40,8 %;-;167;38,1 %;-
CDU;32;7,3 %;-;26;5,9 %;-
GRÜNE/B 90;4;0,9 %;-;2;0,5 %;-
DIE LINKE;14;3,2 %;-;4;0,9 %;-
BVB / FREIE WÄHLER;14;3,2 %;-;6;1,4 %;-
FDP;0;0,0 %;-;1;0,2 %;-
Tierschutzpartei;-;-;-;10;2,3 %;-
Plus;3;0,7 %;-;3;0,7 %;-
BSW;-;-;-;63;14,4 %;-
III. Weg;0;0,0 %;-;2;0,5 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;2;0,5 %;-
WU;-;-;-;1;0,2 %;-
EB Mießner;5;1,1 %;-;-;-;-
