Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;282;-;-;282;-;-
Wählende;176;62,4 %;+26;176;62,4 %;+26
Ungültige Stimmen;1;0,6 %;-04;2;1,1 %;+04
Gültige Stimmen;175;99,4 %;+04;174;98,9 %;-04
SPD;38;21,7 %;-79;37;21,3 %;-71
AfD;89;50,9 %;+227;86;49,4 %;+225
CDU;16;9,1 %;-76;15;8,6 %;-98
GRÜNE/B 90;2;1,1 %;-30;3;1,7 %;-31
DIE LINKE;11;6,3 %;-51;7;4,0 %;-69
BVB / FREIE WÄHLER;7;4,0 %;-11;0;0,0 %;-31
FDP;0;0,0 %;-24;0;0,0 %;-31
Tierschutzpartei;12;6,9 %;+69;6;3,4 %;+15
Plus;-;-;-;0;0,0 %;-22
BSW;-;-;-;18;10,3 %;+103
III. Weg;-;-;-;1;0,6 %;+06
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;1;0,6 %;+06
WU;-;-;-;0;0,0 %;00
