Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;38.572;-;-;38.572;-;-
Wählende;28.866;74,8 %;+135;28.866;74,8 %;+135
Ungültige Stimmen;433;1,5 %;-01;261.0;0,9 %;-04
Gültige Stimmen;28.433;98,5 %;+01;28.605;99,1 %;+04
SPD;7.533;26,5 %;+11;7.607;26,6 %;+10
AfD;11.041;38,8 %;+130;10.006;35,0 %;+83
CDU;4.317;15,2 %;-06;2.723;9,5 %;-57
GRÜNE/B 90;578;2,0 %;-68;733.0;2,6 %;-55
DIE LINKE;2.178;7,7 %;-74;916.0;3,2 %;-97
BVB / FREIE WÄHLER;2.420;8,5 %;+21;848.0;3,0 %;-24
FDP;366;1,3 %;-14;154.0;0,5 %;-24
Tierschutzpartei;-;-;-;591.0;2,1 %;-02
Plus;-;-;-;156.0;0,5 %;-04
BSW;-;-;-;4.599;16,1 %;+161
III. Weg;-;-;-;33.0;0,1 %;+01
DKP;-;-;-;23.0;0,1 %;+01
DLW;-;-;-;138.0;0,5 %;+05
WU;-;-;-;78.0;0,3 %;+03
