Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.021;-;-;1.021;-;-
Wählende;421;41,2 %;-;421.0;41,2 %;-
Ungültige Stimmen;8;1,9 %;-;8.0;1,9 %;-
Gültige Stimmen;413;98,1 %;-;413.0;98,1 %;-
SPD;101;24,5 %;-;92.0;22,3 %;-
AfD;203;49,2 %;-;185.0;44,8 %;-
CDU;29;7,0 %;-;29.0;7,0 %;-
GRÜNE/B 90;5;1,2 %;-;10.0;2,4 %;-
DIE LINKE;20;4,8 %;-;16.0;3,9 %;-
BVB / FREIE WÄHLER;42;10,2 %;-;12.0;2,9 %;-
FDP;8;1,9 %;-;4.0;1,0 %;-
Tierschutzpartei;-;-;-;18.0;4,4 %;-
Plus;-;-;-;0.0;0,0 %;-
BSW;-;-;-;39.0;9,4 %;-
III. Weg;-;-;-;1.0;0,2 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;5;1,2 %;-;7.0;1,7 %;-
WU;-;-;-;0.0;0,0 %;-
