Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.280;-;-;1.28;-;-
Wählende;705;55,1 %;-;705.0;55,1 %;-
Ungültige Stimmen;9;1,3 %;-;5.0;0,7 %;-
Gültige Stimmen;696;98,7 %;-;700.0;99,3 %;-
SPD;226;32,5 %;-;209.0;29,9 %;-
AfD;335;48,1 %;-;302.0;43,1 %;-
CDU;77;11,1 %;-;56.0;8,0 %;-
GRÜNE/B 90;2;0,3 %;-;7.0;1,0 %;-
DIE LINKE;21;3,0 %;-;14.0;2,0 %;-
BVB / FREIE WÄHLER;29;4,2 %;-;7.0;1,0 %;-
FDP;6;0,9 %;-;6.0;0,9 %;-
Tierschutzpartei;-;-;-;10.0;1,4 %;-
Plus;-;-;-;2.0;0,3 %;-
BSW;-;-;-;73.0;10,4 %;-
III. Weg;-;-;-;0.0;0,0 %;-
DKP;-;-;-;1.0;0,1 %;-
DLW;-;-;-;3.0;0,4 %;-
WU;-;-;-;10.0;1,4 %;-
