Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.401;-;-;1.401;-;-
Wählende;711;50,7 %;-;711;50,7 %;-
Ungültige Stimmen;8;1,1 %;-;4;0,6 %;-
Gültige Stimmen;703;98,9 %;-;707;99,4 %;-
SPD;169;24,0 %;-;189;26,7 %;-
AfD;315;44,8 %;-;305;43,1 %;-
CDU;101;14,4 %;-;56;7,9 %;-
GRÜNE/B 90;6;0,9 %;-;15;2,1 %;-
DIE LINKE;27;3,8 %;-;13;1,8 %;-
BVB / FREIE WÄHLER;51;7,3 %;-;21;3,0 %;-
FDP;6;0,9 %;-;3;0,4 %;-
Tierschutzpartei;-;-;-;8;1,1 %;-
Plus;10;1,4 %;-;3;0,4 %;-
BSW;-;-;-;88;12,4 %;-
III. Weg;-;-;-;1;0,1 %;-
DKP;0;0,0 %;-;0;0,0 %;-
DLW;-;-;-;2;0,3 %;-
WU;-;-;-;3;0,4 %;-
Demokraten BB;18;2,6 %;-;-;-;-
