Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;469;-;-;469;-;-
Wählende;268;57,1 %;+98;268;57,1 %;+98
Ungültige Stimmen;7;2,6 %;+22;3;1,1 %;+07
Gültige Stimmen;261;97,4 %;-22;265;98,9 %;-07
SPD;81;31,0 %;+60;71;26,8 %;-00
AfD;119;45,6 %;+110;111;41,9 %;+60
CDU;27;10,3 %;-65;24;9,1 %;-41
GRÜNE/B 90;3;1,1 %;-93;3;1,1 %;-80
DIE LINKE;11;4,2 %;-08;8;3,0 %;-29
BVB / FREIE WÄHLER;8;3,1 %;-24;6;2,3 %;-09
FDP;1;0,4 %;-23;0;0,0 %;-27
Tierschutzpartei;-;-;-;8;3,0 %;-02
Plus;1;0,4 %;+04;1;0,4 %;+04
BSW;-;-;-;28;10,6 %;+106
III. Weg;-;-;-;1;0,4 %;+04
DKP;-;-;-;0;0,0 %;00
DLW;10;3,8 %;+38;4;1,5 %;+15
WU;-;-;-;0;0,0 %;00
