Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;58.810;-;-;58.81;-;-
Wählende;44.269;75,3 %;+114;44.269;75,3 %;+114
Ungültige Stimmen;530;1,2 %;+01;331.0;0,7 %;-02
Gültige Stimmen;43.739;98,8 %;-01;43.938;99,3 %;+02
SPD;14.282;32,7 %;+102;13.067;29,7 %;+58
AfD;12.410;28,4 %;+95;11.262;25,6 %;+57
CDU;7.104;16,2 %;+21;5.35;12,2 %;-07
GRÜNE/B 90;1.377;3,1 %;-92;2.087;4,7 %;-80
DIE LINKE;3.039;6,9 %;-103;1.546;3,5 %;-112
BVB / FREIE WÄHLER;4.068;9,3 %;-25;1.455;3,3 %;-46
FDP;547;1,3 %;-19;377.0;0,9 %;-30
Tierschutzpartei;-;-;-;908.0;2,1 %;-04
Plus;912;2,1 %;+21;509.0;1,2 %;-02
BSW;-;-;-;7.095;16,1 %;+161
III. Weg;-;-;-;34.0;0,1 %;+01
DKP;-;-;-;32.0;0,1 %;+01
DLW;-;-;-;105.0;0,2 %;+02
WU;-;-;-;111.0;0,3 %;+03
