Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;829;-;-;829;-;-
Wählende;308;37,2 %;-;308;37,2 %;-
Ungültige Stimmen;4;1,3 %;-;4;1,3 %;-
Gültige Stimmen;304;98,7 %;-;304;98,7 %;-
SPD;96;31,6 %;-;86;28,3 %;-
AfD;117;38,5 %;-;118;38,8 %;-
CDU;41;13,5 %;-;22;7,2 %;-
GRÜNE/B 90;5;1,6 %;-;6;2,0 %;-
DIE LINKE;21;6,9 %;-;6;2,0 %;-
BVB / FREIE WÄHLER;16;5,3 %;-;2;0,7 %;-
FDP;3;1,0 %;-;3;1,0 %;-
Tierschutzpartei;-;-;-;9;3,0 %;-
Plus;-;-;-;3;1,0 %;-
BSW;-;-;-;47;15,5 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;5;1,6 %;-;2;0,7 %;-
WU;-;-;-;0;0,0 %;-
