Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;252;-;-;252;-;-
Wählende;123;48,8 %;-;123;48,8 %;-
Ungültige Stimmen;2;1,6 %;-;2;1,6 %;-
Gültige Stimmen;121;98,4 %;-;121;98,4 %;-
SPD;49;40,5 %;-;42;34,7 %;-
AfD;32;26,4 %;-;27;22,3 %;-
CDU;28;23,1 %;-;18;14,9 %;-
GRÜNE/B 90;1;0,8 %;-;6;5,0 %;-
DIE LINKE;6;5,0 %;-;7;5,8 %;-
BVB / FREIE WÄHLER;4;3,3 %;-;2;1,7 %;-
FDP;1;0,8 %;-;2;1,7 %;-
Tierschutzpartei;0;0,0 %;-;1;0,8 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;15;12,4 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,8 %;-
WU;-;-;-;0;0,0 %;-
