Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.006;-;-;1.006;-;-
Wählende;563;56,0 %;-;563.0;56,0 %;-
Ungültige Stimmen;5;0,9 %;-;3.0;0,5 %;-
Gültige Stimmen;558;99,1 %;-;560.0;99,5 %;-
SPD;164;29,4 %;-;166.0;29,6 %;-
AfD;213;38,2 %;-;211.0;37,7 %;-
CDU;113;20,3 %;-;70.0;12,5 %;-
GRÜNE/B 90;5;0,9 %;-;10.0;1,8 %;-
DIE LINKE;18;3,2 %;-;8.0;1,4 %;-
BVB / FREIE WÄHLER;37;6,6 %;-;21.0;3,8 %;-
FDP;5;0,9 %;-;2.0;0,4 %;-
Tierschutzpartei;-;-;-;4.0;0,7 %;-
Plus;-;-;-;4.0;0,7 %;-
BSW;-;-;-;61.0;10,9 %;-
III. Weg;3;0,5 %;-;2.0;0,4 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;-;-;-;0.0;0,0 %;-
WU;-;-;-;1.0;0,2 %;-
