Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;738;-;-;738;-;-
Wählende;351;47,6 %;-;351;47,6 %;-
Ungültige Stimmen;9;2,6 %;-;10;2,8 %;-
Gültige Stimmen;342;97,4 %;-;341;97,2 %;-
SPD;97;28,4 %;-;79;23,2 %;-
AfD;151;44,2 %;-;136;39,9 %;-
CDU;40;11,7 %;-;25;7,3 %;-
GRÜNE/B 90;4;1,2 %;-;13;3,8 %;-
DIE LINKE;18;5,3 %;-;10;2,9 %;-
BVB / FREIE WÄHLER;28;8,2 %;-;18;5,3 %;-
FDP;4;1,2 %;-;3;0,9 %;-
Tierschutzpartei;-;-;-;4;1,2 %;-
Plus;-;-;-;1;0,3 %;-
BSW;-;-;-;47;13,8 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;4;1,2 %;-
WU;-;-;-;1;0,3 %;-
dieBasis;0;0,0 %;-;-;-;-
