Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;634;-;-;634;-;-
Wählende;346;54,6 %;-;346;54,6 %;-
Ungültige Stimmen;3;0,9 %;-;1;0,3 %;-
Gültige Stimmen;343;99,1 %;-;345;99,7 %;-
SPD;95;27,7 %;-;78;22,6 %;-
AfD;174;50,7 %;-;166;48,1 %;-
CDU;37;10,8 %;-;32;9,3 %;-
GRÜNE/B 90;1;0,3 %;-;7;2,0 %;-
DIE LINKE;12;3,5 %;-;6;1,7 %;-
BVB / FREIE WÄHLER;17;5,0 %;-;7;2,0 %;-
FDP;2;0,6 %;-;1;0,3 %;-
Tierschutzpartei;-;-;-;2;0,6 %;-
Plus;-;-;-;1;0,3 %;-
BSW;-;-;-;42;12,2 %;-
III. Weg;5;1,5 %;-;1;0,3 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,3 %;-
WU;-;-;-;1;0,3 %;-
