Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;906;-;-;906;-;-
Wählende;359;39,6 %;-;359;39,6 %;-
Ungültige Stimmen;16;4,5 %;-;5;1,4 %;-
Gültige Stimmen;343;95,5 %;-;354;98,6 %;-
SPD;114;33,2 %;-;103;29,1 %;-
AfD;-;-;-;129;36,4 %;-
CDU;35;10,2 %;-;32;9,0 %;-
GRÜNE/B 90;1;0,3 %;-;1;0,3 %;-
DIE LINKE;21;6,1 %;-;15;4,2 %;-
BVB / FREIE WÄHLER;40;11,7 %;-;7;2,0 %;-
FDP;10;2,9 %;-;1;0,3 %;-
Tierschutzpartei;-;-;-;7;2,0 %;-
Plus;-;-;-;4;1,1 %;-
BSW;-;-;-;53;15,0 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;2;0,6 %;-
WU;-;-;-;0;0,0 %;-
EB Raue;122;35,6 %;-;-;-;-
