Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;78;-;-;78;-;-
Wählende;42;53,8 %;+128;42;53,8 %;+128
Ungültige Stimmen;2;4,8 %;+32;1;2,4 %;+09
Gültige Stimmen;40;95,2 %;-32;41;97,6 %;-09
SPD;10;25,0 %;-39;11;26,8 %;+00
AfD;20;50,0 %;+225;16;39,0 %;+111
CDU;5;12,5 %;-30;3;7,3 %;-82
GRÜNE/B 90;0;0,0 %;-72;0;0,0 %;-83
DIE LINKE;3;7,5 %;-30;2;4,9 %;-55
BVB / FREIE WÄHLER;2;5,0 %;-31;1;2,4 %;-30
FDP;0;0,0 %;-23;0;0,0 %;-26
Tierschutzpartei;-;-;-;1;2,4 %;+07
Plus;-;-;-;0;0,0 %;-10
BSW;-;-;-;7;17,1 %;+171
III. Weg;0;0,0 %;00;0;0,0 %;00
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;0;0,0 %;00
WU;-;-;-;0;0,0 %;00
