Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.018;-;-;1.018;-;-
Wählende;442;43,4 %;-;442;43,4 %;-
Ungültige Stimmen;2;0,5 %;-;0;0,0 %;-
Gültige Stimmen;440;99,5 %;-;442;100,0 %;-
SPD;173;39,3 %;-;129;29,2 %;-
AfD;90;20,5 %;-;87;19,7 %;-
CDU;31;7,0 %;-;24;5,4 %;-
GRÜNE/B 90;23;5,2 %;-;65;14,7 %;-
DIE LINKE;87;19,8 %;-;71;16,1 %;-
BVB / FREIE WÄHLER;15;3,4 %;-;4;0,9 %;-
FDP;16;3,6 %;-;5;1,1 %;-
Tierschutzpartei;-;-;-;4;0,9 %;-
Plus;-;-;-;4;0,9 %;-
BSW;-;-;-;43;9,7 %;-
III. Weg;-;-;-;1;0,2 %;-
DKP;-;-;-;1;0,2 %;-
DLW;-;-;-;1;0,2 %;-
WU;-;-;-;3;0,7 %;-
dieBasis;5;1,1 %;-;-;-;-
