Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.137;-;-;1.137;-;-
Wählende;640;56,3 %;-;640.0;56,3 %;-
Ungültige Stimmen;8;1,2 %;-;5.0;0,8 %;-
Gültige Stimmen;632;98,8 %;-;635.0;99,2 %;-
SPD;191;30,2 %;-;185.0;29,1 %;-
AfD;255;40,3 %;-;224.0;35,3 %;-
CDU;100;15,8 %;-;70.0;11,0 %;-
GRÜNE/B 90;10;1,6 %;-;5.0;0,8 %;-
DIE LINKE;39;6,2 %;-;22.0;3,5 %;-
BVB / FREIE WÄHLER;31;4,9 %;-;9.0;1,4 %;-
FDP;6;0,9 %;-;3.0;0,5 %;-
Tierschutzpartei;-;-;-;18.0;2,8 %;-
Plus;-;-;-;4.0;0,6 %;-
BSW;-;-;-;90.0;14,2 %;-
III. Weg;-;-;-;1.0;0,2 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;-;-;-;1.0;0,2 %;-
WU;-;-;-;3.0;0,5 %;-
