Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;5.540;-;-;5.54;-;-
Wählende;3.983;71,9 %;+106;3.983;71,9 %;+106
Ungültige Stimmen;55;1,4 %;-52;35.0;0,9 %;-12
Gültige Stimmen;3.928;98,6 %;+52;3.948;99,1 %;+12
SPD;1.058;26,9 %;+45;1.007;25,5 %;+16
AfD;1.781;45,3 %;+453;1.64;41,5 %;+50
CDU;565;14,4 %;-98;377.0;9,5 %;-61
GRÜNE/B 90;39;1,0 %;-23;33.0;0,8 %;-24
DIE LINKE;176;4,5 %;-135;89.0;2,3 %;-84
BVB / FREIE WÄHLER;221;5,6 %;-44;78.0;2,0 %;-12
FDP;64;1,6 %;-40;38.0;1,0 %;-24
Tierschutzpartei;-;-;-;79.0;2,0 %;-05
Plus;-;-;-;14.0;0,4 %;-05
BSW;-;-;-;557.0;14,1 %;+141
III. Weg;-;-;-;9.0;0,2 %;+02
DKP;24;0,6 %;+06;4.0;0,1 %;+01
DLW;-;-;-;15.0;0,4 %;+04
WU;-;-;-;8.0;0,2 %;+02
