Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.178;-;-;1.178;-;-
Wählende;453;38,5 %;-;453;38,5 %;-
Ungültige Stimmen;12;2,6 %;-;9;2,0 %;-
Gültige Stimmen;441;97,4 %;-;444;98,0 %;-
SPD;169;38,3 %;-;130;29,3 %;-
AfD;122;27,7 %;-;120;27,0 %;-
CDU;32;7,3 %;-;25;5,6 %;-
GRÜNE/B 90;18;4,1 %;-;38;8,6 %;-
DIE LINKE;56;12,7 %;-;45;10,1 %;-
BVB / FREIE WÄHLER;23;5,2 %;-;10;2,3 %;-
FDP;15;3,4 %;-;10;2,3 %;-
Tierschutzpartei;-;-;-;14;3,2 %;-
Plus;-;-;-;6;1,4 %;-
BSW;-;-;-;42;9,5 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;1;0,2 %;-
DLW;-;-;-;3;0,7 %;-
WU;-;-;-;0;0,0 %;-
dieBasis;6;1,4 %;-;-;-;-
