Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;154;-;-;154;-;-
Wählende;106;68,8 %;-;106;68,8 %;-
Ungültige Stimmen;3;2,8 %;-;3;2,8 %;-
Gültige Stimmen;103;97,2 %;-;103;97,2 %;-
SPD;30;29,1 %;-;30;29,1 %;-
AfD;46;44,7 %;-;43;41,7 %;-
CDU;16;15,5 %;-;12;11,7 %;-
GRÜNE/B 90;1;1,0 %;-;2;1,9 %;-
DIE LINKE;5;4,9 %;-;2;1,9 %;-
BVB / FREIE WÄHLER;4;3,9 %;-;3;2,9 %;-
FDP;0;0,0 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;1;1,0 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;9;8,7 %;-
III. Weg;1;1,0 %;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;1,0 %;-
WU;-;-;-;0;0,0 %;-
