Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;971;-;-;971;-;-
Wählende;516;53,1 %;-;516;53,1 %;-
Ungültige Stimmen;3;0,6 %;-;2;0,4 %;-
Gültige Stimmen;513;99,4 %;-;514;99,6 %;-
SPD;207;40,4 %;-;201;39,1 %;-
AfD;111;21,6 %;-;115;22,4 %;-
CDU;98;19,1 %;-;88;17,1 %;-
GRÜNE/B 90;20;3,9 %;-;31;6,0 %;-
DIE LINKE;14;2,7 %;-;10;1,9 %;-
BVB / FREIE WÄHLER;44;8,6 %;-;15;2,9 %;-
FDP;14;2,7 %;-;8;1,6 %;-
Tierschutzpartei;-;-;-;5;1,0 %;-
Plus;5;1,0 %;-;3;0,6 %;-
BSW;-;-;-;38;7,4 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
