Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;949;-;-;949;-;-
Wählende;441;46,5 %;-;441;46,5 %;-
Ungültige Stimmen;6;1,4 %;-;7;1,6 %;-
Gültige Stimmen;435;98,6 %;-;434;98,4 %;-
SPD;128;29,4 %;-;125;28,8 %;-
AfD;176;40,5 %;-;157;36,2 %;-
CDU;68;15,6 %;-;57;13,1 %;-
GRÜNE/B 90;3;0,7 %;-;2;0,5 %;-
DIE LINKE;23;5,3 %;-;5;1,2 %;-
BVB / FREIE WÄHLER;31;7,1 %;-;14;3,2 %;-
FDP;6;1,4 %;-;2;0,5 %;-
Tierschutzpartei;-;-;-;5;1,2 %;-
Plus;-;-;-;3;0,7 %;-
BSW;-;-;-;60;13,8 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;1;0,2 %;-
DLW;-;-;-;2;0,5 %;-
WU;-;-;-;1;0,2 %;-
