Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;43.996;-;-;43.996;-;-
Wählende;32.075;72,9 %;+113;32.075;72,9 %;+113
Ungültige Stimmen;515;1,6 %;+02;309.0;1,0 %;-03
Gültige Stimmen;31.560;98,4 %;-02;31.766;99,0 %;+03
SPD;8.755;27,7 %;+43;9.205;29,0 %;+29
AfD;11.474;36,4 %;+109;10.383;32,7 %;+62
CDU;7.007;22,2 %;-21;4.069;12,8 %;-67
GRÜNE/B 90;554;1,8 %;-34;470.0;1,5 %;-37
DIE LINKE;-;-;-90;694.0;2,2 %;-67
BVB / FREIE WÄHLER;3.406;10,8 %;+22;1.007;3,2 %;-27
FDP;364;1,2 %;-29;188.0;0,6 %;-35
Tierschutzpartei;-;-;-;562.0;1,8 %;-07
Plus;-;-;-;168.0;0,5 %;-06
BSW;-;-;-;4.697;14,8 %;+148
III. Weg;-;-;-;45.0;0,1 %;+01
DKP;-;-;-;26.0;0,1 %;+01
DLW;-;-;-;191.0;0,6 %;+06
WU;-;-;-;61.0;0,2 %;+02
