Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.062;-;-;1.062;-;-
Wählende;507;47,7 %;-;507.0;47,7 %;-
Ungültige Stimmen;6;1,2 %;-;4.0;0,8 %;-
Gültige Stimmen;501;98,8 %;-;503.0;99,2 %;-
SPD;152;30,3 %;-;135.0;26,8 %;-
AfD;153;30,5 %;-;157.0;31,2 %;-
CDU;123;24,6 %;-;97.0;19,3 %;-
GRÜNE/B 90;14;2,8 %;-;18.0;3,6 %;-
DIE LINKE;16;3,2 %;-;12.0;2,4 %;-
BVB / FREIE WÄHLER;26;5,2 %;-;9.0;1,8 %;-
FDP;17;3,4 %;-;10.0;2,0 %;-
Tierschutzpartei;-;-;-;19.0;3,8 %;-
Plus;-;-;-;3.0;0,6 %;-
BSW;-;-;-;41.0;8,2 %;-
III. Weg;-;-;-;1.0;0,2 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;-;-;-;1.0;0,2 %;-
WU;-;-;-;0.0;0,0 %;-
